"GEO_ID","B25024_001E","B25024_001M","B25024_002E","B25024_002M","B25024_003E","B25024_003M","B25024_004E","B25024_004M","B25024_005E","B25024_005M","B25024_006E","B25024_006M","B25024_007E","B25024_007M","B25024_008E","B25024_008M","B25024_009E","B25024_009M","B25024_010E","B25024_010M","B25024_011E","B25024_011M","NAME"
"id","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1, detached","Margin of Error!!Total!!1, detached","Estimate!!Total!!1, attached","Margin of Error!!Total!!1, attached","Estimate!!Total!!2","Margin of Error!!Total!!2","Estimate!!Total!!3 or 4","Margin of Error!!Total!!3 or 4","Estimate!!Total!!5 to 9","Margin of Error!!Total!!5 to 9","Estimate!!Total!!10 to 19","Margin of Error!!Total!!10 to 19","Estimate!!Total!!20 to 49","Margin of Error!!Total!!20 to 49","Estimate!!Total!!50 or more","Margin of Error!!Total!!50 or more","Estimate!!Total!!Mobile home","Margin of Error!!Total!!Mobile home","Estimate!!Total!!Boat, RV, van, etc.","Margin of Error!!Total!!Boat, RV, van, etc.","Geographic Area Name"
"1400000US25017352400","899","44","29","30","50","46","33","30","217","79","337","79","135","72","0","127","98","59","0","127","0","127","Census Tract 3524, Middlesex County, Massachusetts"
"1400000US25017352500","1389","86","148","71","101","64","128","66","434","116","312","71","57","42","165","74","44","39","0","127","0","127","Census Tract 3525, Middlesex County, Massachusetts"
"1400000US25017352600","1153","82","0","127","99","61","188","97","574","100","192","83","100","56","0","127","0","127","0","127","0","127","Census Tract 3526, Middlesex County, Massachusetts"
"1400000US25017352700","1086","59","28","28","105","77","135","63","416","111","135","66","54","36","0","127","213","71","0","127","0","127","Census Tract 3527, Middlesex County, Massachusetts"
"1400000US25017352800","1017","75","191","106","91","56","228","100","253","102","254","122","0","127","0","127","0","127","0","127","0","127","Census Tract 3528, Middlesex County, Massachusetts"
"1400000US25017352900","1574","64","121","62","140","67","247","94","481","120","270","124","103","58","147","62","65","40","0","127","0","127","Census Tract 3529, Middlesex County, Massachusetts"
"1400000US25017353000","2164","87","104","82","49","36","147","103","387","114","270","91","291","123","349","96","567","161","0","127","0","127","Census Tract 3530, Middlesex County, Massachusetts"
"1400000US25017353101","1027","53","22","23","17","19","103","68","177","92","276","112","94","68","45","31","293","86","0","127","0","127","Census Tract 3531.01, Middlesex County, Massachusetts"
"1400000US25017353102","673","50","8","13","0","127","26","39","0","127","12","21","41","47","40","37","546","84","0","127","0","127","Census Tract 3531.02, Middlesex County, Massachusetts"
"1400000US25017353200","1873","62","138","60","211","87","231","85","416","133","253","111","117","82","96","55","411","101","0","127","0","127","Census Tract 3532, Middlesex County, Massachusetts"
"1400000US25017353300","1992","75","176","79","165","69","575","156","601","143","347","100","74","37","54","40","0","127","0","127","0","127","Census Tract 3533, Middlesex County, Massachusetts"
"1400000US25017353400","1405","58","32","31","42","33","271","103","366","110","165","93","90","47","105","67","334","94","0","127","0","127","Census Tract 3534, Middlesex County, Massachusetts"
"1400000US25017353500","1406","89","79","50","145","60","273","100","482","110","91","58","80","54","102","50","154","46","0","127","0","127","Census Tract 3535, Middlesex County, Massachusetts"
"1400000US25017353600","1677","153","207","80","75","48","279","106","336","101","200","88","252","92","135","63","193","77","0","127","0","127","Census Tract 3536, Middlesex County, Massachusetts"
"1400000US25017353700","2128","69","94","41","71","37","279","104","453","120","264","81","163","86","519","120","285","100","0","127","0","127","Census Tract 3537, Middlesex County, Massachusetts"
"1400000US25017353800","3124","111","94","67","132","76","116","66","302","98","442","155","594","170","724","186","720","153","0","127","0","127","Census Tract 3538, Middlesex County, Massachusetts"
"1400000US25017353900","1431","98","64","37","62","44","84","45","209","78","301","105","18","22","45","38","648","115","0","127","0","127","Census Tract 3539, Middlesex County, Massachusetts"
"1400000US25017354000","2295","122","117","69","125","80","83","65","152","81","181","90","507","122","714","131","416","116","0","127","0","127","Census Tract 3540, Middlesex County, Massachusetts"
"1400000US25017354100","1891","78","292","70","122","73","27","28","276","109","46","38","141","80","524","140","463","95","0","127","0","127","Census Tract 3541, Middlesex County, Massachusetts"
"1400000US25017354200","1554","92","623","92","183","89","330","110","229","86","15","19","22","23","49","32","103","58","0","127","0","127","Census Tract 3542, Middlesex County, Massachusetts"
"1400000US25017354300","1782","41","145","57","355","101","540","98","263","100","56","36","79","66","31","30","313","74","0","127","0","127","Census Tract 3543, Middlesex County, Massachusetts"
"1400000US25017354400","887","41","166","66","57","40","465","75","185","69","14","17","0","127","0","127","0","127","0","127","0","127","Census Tract 3544, Middlesex County, Massachusetts"
"1400000US25017354500","1414","72","313","66","53","37","82","47","108","54","304","82","93","44","312","98","149","60","0","127","0","127","Census Tract 3545, Middlesex County, Massachusetts"
"1400000US25017354600","2234","116","324","129","180","114","393","149","477","147","163","104","91","77","136","69","470","133","0","127","0","127","Census Tract 3546, Middlesex County, Massachusetts"
"1400000US25017354700","1332","65","181","84","89","46","426","113","312","84","119","74","86","58","81","35","38","22","0","127","0","127","Census Tract 3547, Middlesex County, Massachusetts"
"1400000US25017354800","1109","32","37","33","123","50","258","69","499","81","24","26","63","40","105","44","0","127","0","127","0","127","Census Tract 3548, Middlesex County, Massachusetts"
"1400000US25017354900","2730","113","213","77","170","86","290","108","350","143","318","129","80","64","195","115","1114","179","0","127","0","127","Census Tract 3549, Middlesex County, Massachusetts"
"1400000US25017355000","1473","42","176","65","43","36","500","116","306","109","38","34","51","29","125","45","223","68","11","17","0","127","Census Tract 3550, Middlesex County, Massachusetts"
"1400000US25017356100","1441","37","173","77","155","78","925","120","149","59","27","42","12","21","0","127","0","127","0","127","0","127","Census Tract 3561, Middlesex County, Massachusetts"
"1400000US25017356300","2457","63","440","134","320","140","849","160","358","145","91","88","230","134","50","31","119","78","0","127","0","127","Census Tract 3563, Middlesex County, Massachusetts"
"1400000US25017356400","2965","72","2238","126","48","39","357","99","104","52","0","127","49","77","88","46","81","57","0","127","0","127","Census Tract 3564, Middlesex County, Massachusetts"
"1400000US25017356500","2897","68","1831","161","77","53","507","145","57","52","103","51","97","61","34","39","191","57","0","127","0","127","Census Tract 3565, Middlesex County, Massachusetts"
"1400000US25017356601","2180","54","1107","131","24","29","267","99","120","67","75","57","285","114","222","120","80","70","0","127","0","127","Census Tract 3566.01, Middlesex County, Massachusetts"
"1400000US25017356602","1683","76","931","101","55","39","439","112","81","33","43","36","12","18","31","28","91","34","0","127","0","127","Census Tract 3566.02, Middlesex County, Massachusetts"
"1400000US25017356701","3190","95","361","108","197","91","1438","215","259","102","91","70","239","114","362","108","243","88","0","127","0","127","Census Tract 3567.01, Middlesex County, Massachusetts"
"1400000US25017356702","3143","78","1307","119","190","83","544","140","88","52","96","88","103","56","370","125","445","100","0","127","0","127","Census Tract 3567.02, Middlesex County, Massachusetts"
"1400000US25017357100","1709","51","1267","89","109","52","58","37","52","36","7","11","10","14","44","35","162","42","0","127","0","127","Census Tract 3571, Middlesex County, Massachusetts"
"1400000US25017357200","1146","31","761","73","128","64","144","53","101","69","12","19","0","127","0","127","0","127","0","127","0","127","Census Tract 3572, Middlesex County, Massachusetts"
"1400000US25017357300","1325","44","326","84","11","19","581","105","319","91","75","46","0","127","13","22","0","127","0","127","0","127","Census Tract 3573, Middlesex County, Massachusetts"
"1400000US25017357400","935","27","462","71","0","127","429","76","12","21","23","27","9","16","0","127","0","127","0","127","0","127","Census Tract 3574, Middlesex County, Massachusetts"
"1400000US25017357500","912","24","313","77","0","127","532","89","0","127","47","58","0","127","20","24","0","127","0","127","0","127","Census Tract 3575, Middlesex County, Massachusetts"
"1400000US25017357600","1069","34","228","74","29","25","610","88","123","51","31","29","8","13","32","30","0","127","8","13","0","127","Census Tract 3576, Middlesex County, Massachusetts"
"1400000US25017357700","1571","59","383","92","113","60","627","123","334","101","5","9","43","36","31","30","35","43","0","127","0","127","Census Tract 3577, Middlesex County, Massachusetts"
"1400000US25017357800","1368","48","955","97","118","80","172","76","123","70","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3578, Middlesex County, Massachusetts"
"1400000US25017358100","1951","56","1658","90","133","59","79","53","0","127","29","28","11","16","0","127","41","44","0","127","0","127","Census Tract 3581, Middlesex County, Massachusetts"
"1400000US25017358300","2128","67","1330","121","165","79","45","33","8","14","57","41","118","54","128","78","277","68","0","127","0","127","Census Tract 3583, Middlesex County, Massachusetts"
"1400000US25017358400","1929","57","1501","87","24","28","92","56","85","42","56","38","46","32","20","24","105","37","0","127","0","127","Census Tract 3584, Middlesex County, Massachusetts"
"1400000US25017358500","1865","55","1562","86","46","30","53","47","21","18","31","37","79","47","66","41","7","13","0","127","0","127","Census Tract 3585, Middlesex County, Massachusetts"
"1400000US25017358600","2320","65","1936","112","65","70","32","37","130","56","62","51","26","31","69","48","0","127","0","127","0","127","Census Tract 3586, Middlesex County, Massachusetts"
"1400000US25017358700","1891","64","1644","89","172","46","18","19","0","127","10","16","18","28","0","127","29","30","0","127","0","127","Census Tract 3587, Middlesex County, Massachusetts"
"1400000US25017359100","2263","115","1595","143","185","71","40","65","33","37","171","75","19","31","185","88","35","42","0","127","0","127","Census Tract 3591, Middlesex County, Massachusetts"
"1400000US25017359300","2783","120","2101","151","201","73","333","128","26","25","0","127","62","32","0","127","18","31","42","33","0","127","Census Tract 3593, Middlesex County, Massachusetts"
"1400000US25017360100","551","75","42","29","236","75","45","51","198","88","14","22","16","25","0","127","0","127","0","127","0","127","Census Tract 3601, Middlesex County, Massachusetts"
"1400000US25017360200","1791","143","1319","127","187","73","46","38","68","38","39","44","19","24","90","69","23","25","0","127","0","127","Census Tract 3602, Middlesex County, Massachusetts"
"1400000US25017361100","2385","112","1724","147","82","53","78","57","125","75","209","72","22","26","21","25","124","73","0","127","0","127","Census Tract 3611, Middlesex County, Massachusetts"
"1400000US25017361200","1990","100","1294","125","144","66","114","71","112","86","59","36","82","50","65","29","120","48","0","127","0","127","Census Tract 3612, Middlesex County, Massachusetts"
"1400000US25017361300","2269","144","1805","135","89","55","195","102","73","38","43","35","0","127","30","35","34","28","0","127","0","127","Census Tract 3613, Middlesex County, Massachusetts"
"1400000US25017362100","1660","81","1587","93","28","31","12","19","24","37","9","15","0","127","0","127","0","127","0","127","0","127","Census Tract 3621, Middlesex County, Massachusetts"
"1400000US25017363102","2437","68","707","108","391","82","91","63","42","35","148","77","546","174","385","127","127","65","0","127","0","127","Census Tract 3631.02, Middlesex County, Massachusetts"
"1400000US25017363103","1165","57","758","85","24","29","17","27","16","26","11","18","250","98","67","57","22","18","0","127","0","127","Census Tract 3631.03, Middlesex County, Massachusetts"
"1400000US25017363104","2094","87","1538","100","152","59","45","37","85","60","97","74","131","69","32","24","14","20","0","127","0","127","Census Tract 3631.04, Middlesex County, Massachusetts"
"1400000US25017363201","1128","33","909","75","46","34","40","43","62","56","42","52","10","15","10","16","9","15","0","127","0","127","Census Tract 3632.01, Middlesex County, Massachusetts"
"1400000US25017363202","1179","60","992","85","65","42","12","19","10","17","49","37","51","60","0","127","0","127","0","127","0","127","Census Tract 3632.02, Middlesex County, Massachusetts"
"1400000US25017364101","2297","126","1522","116","71","56","102","81","250","120","142","85","159","91","51","39","0","127","0","127","0","127","Census Tract 3641.01, Middlesex County, Massachusetts"
"1400000US25017364102","2053","100","1204","156","232","83","144","83","94","80","123","78","130","77","81","122","45","42","0","127","0","127","Census Tract 3641.02, Middlesex County, Massachusetts"
"1400000US25017365100","2453","94","2346","95","52","43","39","52","0","127","0","127","16","26","0","127","0","127","0","127","0","127","Census Tract 3651, Middlesex County, Massachusetts"
"1400000US25017365201","1829","65","1759","95","46","65","7","13","17","19","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3652.01, Middlesex County, Massachusetts"
"1400000US25017365202","1482","67","1088","93","141","70","20","23","53","57","26","41","29","27","79","53","46","34","0","127","0","127","Census Tract 3652.02, Middlesex County, Massachusetts"
"1400000US25017366100","1884","65","1515","108","84","63","116","54","74","56","24","30","0","127","31","22","40","32","0","127","0","127","Census Tract 3661, Middlesex County, Massachusetts"
"1400000US25017366201","1285","44","1266","57","0","127","19","30","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3662.01, Middlesex County, Massachusetts"
"1400000US25017366202","1919","89","1496","110","304","86","0","127","50","45","0","127","0","127","33","53","36","41","0","127","0","127","Census Tract 3662.02, Middlesex County, Massachusetts"
"1400000US25017367100","1333","96","1213","95","31","49","7","12","0","127","70","37","0","127","12","19","0","127","0","127","0","127","Census Tract 3671, Middlesex County, Massachusetts"
"1400000US25017367200","2405","145","2085","142","86","46","13","21","53","43","0","127","12","18","58","73","98","67","0","127","0","127","Census Tract 3672, Middlesex County, Massachusetts"
"1400000US25017368101","2465","146","1382","154","380","126","47","45","62","44","229","108","179","138","97","72","89","63","0","127","0","127","Census Tract 3681.01, Middlesex County, Massachusetts"
"1400000US25017368102","1435","94","1167","124","93","73","14","21","0","127","112","60","17","20","32","29","0","127","0","127","0","127","Census Tract 3681.02, Middlesex County, Massachusetts"
"1400000US25017368200","1771","116","1039","108","88","63","141","66","166","87","200","80","80","39","20","22","37","30","0","127","0","127","Census Tract 3682, Middlesex County, Massachusetts"
"1400000US25017368300","2718","148","437","150","78","61","654","200","860","192","298","128","260","111","111","73","20","30","0","127","0","127","Census Tract 3683, Middlesex County, Massachusetts"
"1400000US25017368400","2418","171","835","146","83","90","221","116","331","145","414","153","29","34","18","31","487","144","0","127","0","127","Census Tract 3684, Middlesex County, Massachusetts"
"1400000US25017368500","1820","152","57","43","50","41","114","66","403","124","326","111","218","95","82","79","570","124","0","127","0","127","Census Tract 3685, Middlesex County, Massachusetts"
"1400000US25017368600","2422","152","364","112","54","42","888","175","634","181","299","127","123","65","60","48","0","127","0","127","0","127","Census Tract 3686, Middlesex County, Massachusetts"
"1400000US25017368700","1019","69","94","60","33","37","489","125","169","70","179","88","17","25","38","49","0","127","0","127","0","127","Census Tract 3687, Middlesex County, Massachusetts"
"1400000US25017368800","1966","128","516","107","147","62","363","125","361","161","249","97","287","101","43","48","0","127","0","127","0","127","Census Tract 3688, Middlesex County, Massachusetts"
"1400000US25017368901","2259","130","960","140","300","127","17","27","108","73","268","110","459","110","118","85","29","29","0","127","0","127","Census Tract 3689.01, Middlesex County, Massachusetts"
"1400000US25017368902","1546","98","205","65","157","78","154","58","242","88","292","94","190","88","265","74","41","34","0","127","0","127","Census Tract 3689.02, Middlesex County, Massachusetts"
"1400000US25017369000","451","30","168","39","39","44","8","14","32","36","34","32","62","41","44","29","64","40","0","127","0","127","Census Tract 3690, Middlesex County, Massachusetts"
"1400000US25017369100","1904","107","1623","113","36","43","68","56","34","40","14","22","111","36","8","12","0","127","10","16","0","127","Census Tract 3691, Middlesex County, Massachusetts"
"1400000US25017370101","2908","134","1037","185","454","114","865","194","203","78","65","68","111","49","27","31","146","66","0","127","0","127","Census Tract 3701.01, Middlesex County, Massachusetts"
"1400000US25017370102","3354","134","752","179","229","92","753","173","458","177","93","58","180","106","213","95","676","183","0","127","0","127","Census Tract 3701.02, Middlesex County, Massachusetts"
"1400000US25017370201","1898","63","546","117","15","23","965","145","200","109","19","30","14","23","84","76","55","31","0","127","0","127","Census Tract 3702.01, Middlesex County, Massachusetts"
"1400000US25017370202","1912","73","714","106","178","94","857","149","122","94","28","35","13","20","0","127","0","127","0","127","0","127","Census Tract 3702.02, Middlesex County, Massachusetts"
"1400000US25017370300","2899","149","210","102","242","100","1145","194","455","165","157","89","93","60","182","52","415","122","0","127","0","127","Census Tract 3703, Middlesex County, Massachusetts"
"1400000US25017370400","2377","130","315","118","240","92","1101","165","313","118","83","51","86","54","56","59","149","46","34","40","0","127","Census Tract 3704, Middlesex County, Massachusetts"
"1400000US25017373100","2070","90","623","124","126","66","591","168","420","127","113","51","51","43","27","31","119","96","0","127","0","127","Census Tract 3731, Middlesex County, Massachusetts"
"1400000US25017373200","1939","86","543","129","174","102","762","159","308","114","7","13","15","24","130","79","0","127","0","127","0","127","Census Tract 3732, Middlesex County, Massachusetts"
"1400000US25017373300","1132","82","429","66","59","37","337","98","110","51","49","31","77","49","61","40","10","15","0","127","0","127","Census Tract 3733, Middlesex County, Massachusetts"
"1400000US25017373400","1353","44","382","94","113","58","524","108","142","73","76","65","48","28","15","19","53","56","0","127","0","127","Census Tract 3734, Middlesex County, Massachusetts"
"1400000US25017373500","1846","52","1360","98","101","53","212","86","57","36","44","33","8","12","64","46","0","127","0","127","0","127","Census Tract 3735, Middlesex County, Massachusetts"
"1400000US25017373600","982","38","605","70","13","17","149","79","120","60","20","23","0","127","62","51","13","21","0","127","0","127","Census Tract 3736, Middlesex County, Massachusetts"
"1400000US25017373700","1263","64","1131","76","52","41","69","36","11","17","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 3737, Middlesex County, Massachusetts"
"1400000US25017373800","2457","72","858","154","199","74","696","143","62","46","11","19","117","74","117","56","397","96","0","127","0","127","Census Tract 3738, Middlesex County, Massachusetts"
"1400000US25017373900","2786","73","1507","129","47","39","118","72","93","78","172","92","159","91","158","70","532","112","0","127","0","127","Census Tract 3739, Middlesex County, Massachusetts"
"1400000US25017374000","1708","44","1280","77","114","42","16","17","18","20","17","19","0","127","33","50","230","49","0","127","0","127","Census Tract 3740, Middlesex County, Massachusetts"
"1400000US25017374100","1955","68","733","133","240","99","397","139","127","91","44","32","46","32","83","49","285","93","0","127","0","127","Census Tract 3741, Middlesex County, Massachusetts"
"1400000US25017374200","1507","52","926","116","134","56","338","108","29","30","17","19","15","19","48","31","0","127","0","127","0","127","Census Tract 3742, Middlesex County, Massachusetts"
"1400000US25017374300","1176","59","1095","66","0","127","7","11","8","13","0","127","0","127","10","16","56","27","0","127","0","127","Census Tract 3743, Middlesex County, Massachusetts"
"1400000US25017374400","2008","72","1415","100","37","31","151","88","0","127","0","127","53","31","85","66","267","66","0","127","0","127","Census Tract 3744, Middlesex County, Massachusetts"
"1400000US25017374500","1586","59","859","99","48","33","388","99","121","93","113","55","49","36","8","13","0","127","0","127","0","127","Census Tract 3745, Middlesex County, Massachusetts"
"1400000US25017374600","1869","49","1046","122","212","77","575","111","29","27","7","11","0","127","0","127","0","127","0","127","0","127","Census Tract 3746, Middlesex County, Massachusetts"
"1400000US25017374700","1761","51","840","116","189","94","341","122","38","34","76","41","124","71","108","56","45","57","0","127","0","127","Census Tract 3747, Middlesex County, Massachusetts"
"1400000US25017374800","1435","51","916","85","54","35","71","39","37","25","58","35","207","68","58","32","34","36","0","127","0","127","Census Tract 3748, Middlesex County, Massachusetts"
"1400000US25017382100","1779","54","1691","89","27","44","0","127","0","127","11","17","0","127","0","127","50","63","0","127","0","127","Census Tract 3821, Middlesex County, Massachusetts"
"1400000US25017382200","2065","49","1428","126","31","28","289","113","209","106","72","63","0","127","36","28","0","127","0","127","0","127","Census Tract 3822, Middlesex County, Massachusetts"
"1400000US25017382300","2205","79","1587","102","203","86","275","102","71","59","28","24","0","127","27","30","14","21","0","127","0","127","Census Tract 3823, Middlesex County, Massachusetts"
"1400000US25017382400","1890","62","1250","96","65","40","199","92","156","77","88","66","90","64","13","20","29","29","0","127","0","127","Census Tract 3824, Middlesex County, Massachusetts"
"1400000US25017382500","1840","67","1054","92","65","31","249","110","104","77","88","71","70","56","71","42","139","76","0","127","0","127","Census Tract 3825, Middlesex County, Massachusetts"
"1400000US25017382601","2278","86","268","63","121","67","72","69","39","37","614","148","831","182","260","134","73","52","0","127","0","127","Census Tract 3826.01, Middlesex County, Massachusetts"
"1400000US25017382602","1649","64","1235","93","132","64","0","127","19","21","48","52","0","127","15","24","200","64","0","127","0","127","Census Tract 3826.02, Middlesex County, Massachusetts"
"1400000US25017383101","1326","80","154","100","97","82","199","93","130","92","134","80","86","67","191","136","335","142","0","127","0","127","Census Tract 3831.01, Middlesex County, Massachusetts"
"1400000US25017383102","1771","78","194","66","141","90","279","119","289","98","159","73","271","123","289","128","149","86","0","127","0","127","Census Tract 3831.02, Middlesex County, Massachusetts"
"1400000US25017383200","2239","100","872","150","86","50","499","164","300","115","198","132","176","118","66","65","42","34","0","127","0","127","Census Tract 3832, Middlesex County, Massachusetts"
"1400000US25017383300","1336","61","542","108","77","60","51","43","152","92","169","115","92","89","101","58","152","91","0","127","0","127","Census Tract 3833, Middlesex County, Massachusetts"
"1400000US25017383400","2298","83","586","115","248","92","536","171","234","137","303","140","81","89","217","128","93","78","0","127","0","127","Census Tract 3834, Middlesex County, Massachusetts"
"1400000US25017383501","2212","68","435","141","54","65","258","130","210","106","380","132","280","133","188","123","407","116","0","127","0","127","Census Tract 3835.01, Middlesex County, Massachusetts"
"1400000US25017383502","1102","59","555","87","13","16","39","35","27","25","109","64","101","74","175","83","83","51","0","127","0","127","Census Tract 3835.02, Middlesex County, Massachusetts"
"1400000US25017383600","2555","82","1540","144","0","127","28","33","25","23","39","34","276","129","347","124","300","124","0","127","0","127","Census Tract 3836, Middlesex County, Massachusetts"
"1400000US25017383700","2166","57","1634","123","65","62","89","84","123","90","37","60","127","71","79","73","12","19","0","127","0","127","Census Tract 3837, Middlesex County, Massachusetts"
"1400000US25017383800","2227","95","1734","129","0","127","62","69","91","90","97","71","112","86","37","45","73","44","21","31","0","127","Census Tract 3838, Middlesex County, Massachusetts"
"1400000US25017383901","3033","80","2496","135","66","40","14","23","13","23","83","69","47","38","65","53","249","106","0","127","0","127","Census Tract 3839.01, Middlesex County, Massachusetts"
"1400000US25017383902","1927","70","1839","77","0","127","0","127","17","19","7","13","0","127","10","17","54","37","0","127","0","127","Census Tract 3839.02, Middlesex County, Massachusetts"
"1400000US25017384001","569","19","355","59","0","127","0","127","47","40","16","26","32","40","15","23","104","69","0","127","0","127","Census Tract 3840.01, Middlesex County, Massachusetts"
"1400000US25017384002","2873","70","788","97","64","66","0","127","27","32","39","47","36","41","32","32","1887","137","0","127","0","127","Census Tract 3840.02, Middlesex County, Massachusetts"
"1400000US25017385100","2351","90","1791","130","52","33","131","95","194","122","84","49","0","127","24","37","75","46","0","127","0","127","Census Tract 3851, Middlesex County, Massachusetts"
"1400000US25017385201","1071","54","640","93","120","81","38","39","69","66","22","33","38","36","134","78","10","15","0","127","0","127","Census Tract 3852.01, Middlesex County, Massachusetts"
"1400000US25017385202","2968","100","1494","151","827","164","176","108","301","126","142","81","0","127","0","127","0","127","14","22","14","22","Census Tract 3852.02, Middlesex County, Massachusetts"
"1400000US25017386100","1498","73","1357","83","44","30","0","127","11","17","66","48","10","15","0","127","10","17","0","127","0","127","Census Tract 3861, Middlesex County, Massachusetts"
"1400000US25017387100","1553","53","1395","60","0","127","23","22","0","127","15","22","21","23","9","15","82","29","8","13","0","127","Census Tract 3871, Middlesex County, Massachusetts"
"1400000US25017387201","2113","71","1747","118","10","16","47","42","66","54","48","38","18","28","90","53","87","55","0","127","0","127","Census Tract 3872.01, Middlesex County, Massachusetts"
"1400000US25017387202","1371","43","1210","76","59","54","0","127","68","36","34","38","0","127","0","127","0","127","0","127","0","127","Census Tract 3872.02, Middlesex County, Massachusetts"
"1400000US25017388100","1984","116","1150","110","118","47","53","47","125","70","79","41","325","102","111","49","23","27","0","127","0","127","Census Tract 3881, Middlesex County, Massachusetts"
"1400000US25017388200","2483","161","1547","187","111","64","151","96","135","94","234","112","0","127","69","55","0","127","236","106","0","127","Census Tract 3882, Middlesex County, Massachusetts"
"1400000US25017388300","1856","78","49","34","49","43","53","52","183","85","560","129","152","83","221","94","589","102","0","127","0","127","Census Tract 3883, Middlesex County, Massachusetts"
"1400000US25017980000","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","0","127","Census Tract 9800, Middlesex County, Massachusetts"
"1400000US25021400100","2525","90","255","74","70","47","18","29","165","65","760","172","267","135","226","95","764","160","0","127","0","127","Census Tract 4001, Norfolk County, Massachusetts"
"1400000US25021400200","2819","120","189","74","0","127","121","102","285","86","684","138","183","91","301","92","1056","151","0","127","0","127","Census Tract 4002, Norfolk County, Massachusetts"
"1400000US25021400300","1778","73","284","82","65","47","505","94","350","95","222","80","104","44","131","57","117","48","0","127","0","127","Census Tract 4003, Norfolk County, Massachusetts"
"1400000US25021400400","2807","124","350","79","55","45","264","110","148","64","324","92","209","91","372","107","1085","157","0","127","0","127","Census Tract 4004, Norfolk County, Massachusetts"
"1400000US25021400500","2571","107","322","109","52","42","286","96","456","112","512","153","170","72","483","109","290","70","0","127","0","127","Census Tract 4005, Norfolk County, Massachusetts"
"1400000US25021400600","2263","55","560","126","107","62","205","101","481","153","470","139","135","89","81","49","224","112","0","127","0","127","Census Tract 4006, Norfolk County, Massachusetts"
"1400000US25021400700","1454","69","354","73","76","48","243","88","308","101","181","69","94","43","187","61","11","17","0","127","0","127","Census Tract 4007, Norfolk County, Massachusetts"
"1400000US25021400800","2614","107","95","74","72","54","216","107","479","154","541","168","161","86","522","118","528","130","0","127","0","127","Census Tract 4008, Norfolk County, Massachusetts"
"1400000US25021400900","2039","99","40","37","167","81","103","51","138","66","184","72","108","61","101","47","1198","125","0","127","0","127","Census Tract 4009, Norfolk County, Massachusetts"
"1400000US25021401000","1429","68","175","58","44","31","282","78","567","117","265","95","22","26","52","37","22","25","0","127","0","127","Census Tract 4010, Norfolk County, Massachusetts"
"1400000US25021401100","1684","66","1028","103","70","36","111","53","181","90","21","23","0","127","21","30","252","93","0","127","0","127","Census Tract 4011, Norfolk County, Massachusetts"
"1400000US25021401200","2429","80","1357","136","420","106","95","87","264","124","31","36","52","46","57","46","153","100","0","127","0","127","Census Tract 4012, Norfolk County, Massachusetts"
"1400000US25021402101","1653","58","1310","109","38","34","110","52","85","49","74","38","0","127","24","27","12","21","0","127","0","127","Census Tract 4021.01, Norfolk County, Massachusetts"
"1400000US25021402102","1786","80","909","139","263","118","317","128","100","53","67","49","81","53","32","20","17","21","0","127","0","127","Census Tract 4021.02, Norfolk County, Massachusetts"
"1400000US25021402200","849","45","581","65","113","53","97","51","26","23","32","38","0","127","0","127","0","127","0","127","0","127","Census Tract 4022, Norfolk County, Massachusetts"
"1400000US25021402300","1699","65","1617","75","0","127","12","19","10","15","0","127","0","127","0","127","54","26","6","12","0","127","Census Tract 4023, Norfolk County, Massachusetts"
"1400000US25021402400","2349","92","1664","117","102","60","149","64","59","45","56","38","12","18","36","26","263","76","8","12","0","127","Census Tract 4024, Norfolk County, Massachusetts"
"1400000US25021402500","1551","92","1049","110","55","47","59","62","13","21","50","67","0","127","49","61","276","107","0","127","0","127","Census Tract 4025, Norfolk County, Massachusetts"
"1400000US25021403100","2327","81","2211","105","10","16","42","63","0","127","0","127","39","39","25","24","0","127","0","127","0","127","Census Tract 4031, Norfolk County, Massachusetts"
"1400000US25021403300","1433","53","1292","85","24","26","48","39","29","32","0","127","12","21","28","21","0","127","0","127","0","127","Census Tract 4033, Norfolk County, Massachusetts"
"1400000US25021403400","2591","121","1777","116","74","62","103","61","37","36","0","127","121","66","83","78","396","111","0","127","0","127","Census Tract 4034, Norfolk County, Massachusetts"
"1400000US25021403500","2189","58","1517","140","353","125","75","50","77","79","0","127","42","38","78","52","47","43","0","127","0","127","Census Tract 4035, Norfolk County, Massachusetts"
"1400000US25021404100","1292","90","957","82","86","64","30","31","29","47","71","52","62","55","46","51","11","17","0","127","0","127","Census Tract 4041, Norfolk County, Massachusetts"
"1400000US25021404201","1169","63","1072","67","11","16","42","27","20","31","0","127","14","12","0","127","10","15","0","127","0","127","Census Tract 4042.01, Norfolk County, Massachusetts"
"1400000US25021404202","1171","60","1014","73","6","10","43","39","14","17","8","12","0","127","64","38","22","25","0","127","0","127","Census Tract 4042.02, Norfolk County, Massachusetts"
"1400000US25021404301","1814","91","1756","98","25","28","20","22","0","127","0","127","0","127","13","21","0","127","0","127","0","127","Census Tract 4043.01, Norfolk County, Massachusetts"
